,gene_ks,gene_sensitive,logFC,logCPM,LR,PValue,FDR,reg_type,desc,selected
361,KS17gene_1877a,Tb927.8.5340,0.2514481521570589,1.415515223952597,3.419627090307519,0.06442556480926252,0.07505787973988401,,hypothetical protein,0
362,KS17gene_1878a,Tb927.8.5440,0.8706036390637574,5.910132150119265,261.033644854472,1.021428412060282e-58,6.076145454998901e-58,,flagellar calcium-binding 24 kDa protein,0
363,KS17gene_1879a,Tb927.8.5450,0.23895867719818384,3.078640550172381,3.0139105273802453,0.08255291019582424,0.09525854008233677,,amino acid permease 24,0
364,KS17gene_1881a,Tb927.8.5460,1.2423176383437515,4.635119320268157,308.5928234698716,4.4235489899399e-69,3.1994364561509043e-68,,Flagellar calcium-binding 44 kDa protein,0
365,KS17gene_1883a,Tb927.8.5480,1.3025879250957326,5.972303786659172,402.53797897218533,1.5433088537919328e-89,1.670933169419443e-88,,hypothetical protein  conserved,0
366,KS17gene_1887a,Tb927.8.5510,1.0056659123716425,3.28377393454093,78.65529734178885,7.395016810706195e-19,1.713908174125317e-18,,apurinic/apyrimidinic endonuclease  putative,0
367,KS17gene_1898a,Tb927.8.5590,0.16331882507455178,6.677461348712898,4.712274148946893,0.029948009574593516,0.0359569377077993,,SH3-binding  glutamic acid-rich protein  putative,0
368,KS17gene_1900a,Tb927.8.5600,-0.2514200214684216,4.337013083090872,11.21080567770319,0.0008132240521465483,0.0010876833236239305,,transaldolase  putative,0
369,KS17gene_1902a,Tb927.8.5610,-1.4209565042588184,4.766521651787371,385.61539671638616,7.454600696016266e-86,7.497016631697723e-85,,hypothetical protein  conserved,0
370,KS17gene_1906a,Tb927.8.5640,-1.4589988705904602,5.4238889260190035,451.19899882248535,3.9553145325491586e-100,5.116939386115746e-99,,putative succinate dehydrogenase subunit,0
371,KS17gene_1911a,Tb927.8.5680,-0.44029563080616746,3.467241695832071,28.909428173774536,7.584285068198492e-08,1.2256204670208765e-07,,Pyridoxal-dependent decarboxylase conserved domain containing protein  putative,0
372,KS17gene_1915a,Tb927.8.5710,2.474024245241808,4.666322752250625,600.9976483474139,1.0157875300154619e-132,2.209728565295174e-131,,recombination initiation protein NBS1  putative,0
373,KS17gene_1932a,Tb927.8.5890,1.7207770486881557,4.531259421982017,322.9811306256856,3.2475489093373325e-72,2.4997464114333088e-71,,histone chaperone ASF1B,0
374,KS17gene_1954a,Tb927.8.6080,0.49939543896455174,5.297458634713248,50.488287260714074,1.1987811444168537e-12,2.294675156633858e-12,decrease,Glycerophosphoryl diester phosphodiesterase family  putative,1
375,KS17gene_1956a,Tb927.8.6090,2.391235154767077,5.505794933332719,667.8117595695107,2.9887119275774414e-147,8.368393397216836e-146,,ubiquitin-protein ligase  putative,0
376,KS17gene_1959a,Tb927.8.6100,-0.8547556163994967,3.003314654008751,38.13784886524634,6.591897113854226e-10,1.1517289656480755e-09,,hypothetical protein  conserved,0
377,KS17gene_1961a,Tb927.8.6110,-1.5073430432326784,3.703344075494115,257.56195214678553,5.8339380278119874e-58,3.4300159548133677e-57,,3-hydroxy-3-methylglutaryl-CoA synthase  putative,0
378,KS17gene_1963a,Tb927.8.6120,-0.7791434483296047,6.737440617562271,131.30455886972152,2.123883395547611e-30,6.696033715282769e-30,,hypothetical protein  conserved,0
379,KS17gene_1966a,Tb927.8.6140,-1.6431409364801972,3.5018172917097297,297.8960453278539,9.465804344238337e-67,6.52273262317398e-66,,Galactose oxidase  central domain/Kelch motif containing protein  putative,0
380,KS17gene_1988a,Tb927.8.6350,2.999597773396889,0.1701077251433944,92.46190388332195,6.863332106638278e-22,1.7357810049698667e-21,,CYC2-like cyclin  putative,0
381,KS17gene_1990a,Tb927.8.6360,-1.371211238003448,2.300189717055685,70.32676392990601,5.025127970607548e-17,1.0997571506638405e-16,,SPRY domain containing protein  putative,0
382,KS17gene_1992a,Tb927.8.6370,-1.3396172099700583,1.491478789411474,57.83868240062732,2.8451926510537274e-14,5.738271870760193e-14,,Flagellar pocket collar protein 4,0
383,KS17gene_2001a,Tb927.8.6450,0.07509361478595221,7.8989755483780035,0.5868810662546373,0.443627731718524,0.47058485570142006,,inhibitor of cysteine peptidase,0
384,KS17gene_2003a,Tb927.8.6460,-1.2729512501095506,6.134696784295037,167.47104936887874,2.639600777580603e-38,1.0145135905134474e-37,,kinase binding protein CGI-121  putative,0
385,KS17gene_2019a,Tb927.8.7000,1.4758321784576565,6.277830947285659,723.8200285846594,1.9769908790522443e-159,6.885382027044024e-158,,E1-like ubiquitin-activating enzyme  putative,0
386,KS17gene_2028a,Tb927.8.7080,1.9479766863178043,3.7981268569724205,275.3429374669522,7.7710676488354605e-62,4.903297481237546e-61,,hypothetical protein  conserved,0
387,KS17gene_2032a,Tb927.8.7110,0.5477617902508145,0.2741503159053964,6.891501024903388,0.008660651428896831,0.010833475867356793,,Serine/threonine-protein kinase NEK12.1  putative,0
388,KS17gene_2036a,Tb927.8.7130,1.1272279096375009,3.692556413080609,159.69497208598412,1.3191483754563637e-36,4.872716308503914e-36,,hypothetical protein  conserved,0
389,KS17gene_2047a,Tb927.8.7230,0.6876582737974011,5.243870997860001,141.48660342675652,1.2593306144118487e-32,4.2047071753916267e-32,,hypothetical protein  conserved,0
390,KS17gene_2052a,Tb927.8.7260,1.84840281766229,6.390907658623332,938.8271511302972,3.560084246985871e-206,2.6634704366338736e-204,,kinetoplast-associated protein  putative,0
391,KS17gene_2056a,Tb927.8.7360,0.30106750022388457,3.3085376835629043,10.59701638910647,0.0011327029888276118,0.0015002388352164779,,hypothetical protein  conserved,0
392,KS17gene_2058a,Tb927.8.7370,-0.24692136488227648,6.06465985458264,25.352664373825434,4.77492404186542e-07,7.478669245899097e-07,,hypothetical protein,0
393,KS17gene_2065a,Tb927.8.7440,3.2105531569203882,6.575607484319453,2245.623152373558,0.0,0.0,,lipase  putative,0
394,KS17gene_2069a,Tb927.8.7470,-0.627869438268169,3.581680794201004,52.8351579300035,3.627494904899672e-13,7.065120930479527e-13,,hypothetical protein  conserved,0
395,KS17gene_2077a,Tb927.8.7550,1.8237456498560654,4.895111066798593,704.1135469291482,3.812326235423875e-155,1.2335536148488236e-153,,hypothetical protein,0
396,KS17gene_2080a,Tb927.8.7570,0.572189647361228,4.746484064736879,74.83371355214445,5.12077521739317e-18,1.155197217197502e-17,,tRNA-dihydrouridine synthase 1  putative,0
397,KS17gene_2082a,Tb927.8.7580,-1.3441664149693597,3.0544524690265122,159.88470719082886,1.1990532804156613e-36,4.4372188916716705e-36,,RING-variant domain containing protein  putative,0
398,KS17gene_2084a,Tb927.8.7590,0.28985671946977215,4.400560224334714,13.191376592896226,0.0002812402361246845,0.00038594108489936325,,receptor-type adenylate cyclase GRESAG 4  putative,0
399,KS17gene_2087a,Tb927.8.7600,1.7542709503434029,5.9789042561773185,1131.2261298403182,5.396961128997063e-248,7.555745580595888e-246,,amino acid transporter  putative,0
400,KS17gene_2093a,Tb927.8.7720,1.2591977124662315,3.234754237621534,102.17227639739522,5.089724819896768e-24,1.3627856268384833e-23,,hypothetical protein  conserved,0
401,KS17gene_2096a,Tb927.8.7730,0.19306676260788308,5.80616125127974,10.157637755139094,0.0014370463648091924,0.0018910968448954844,,Sphingosine N-acyltransferase  putative,0
402,KS17gene_2098a,Tb927.8.7740,2.994575356698314,6.0222388510524985,1649.4036865204478,0.0,0.0,,amino acid transporter  putative,0
403,KS17gene_2102a,Tb8.NT.128,1.2252051613835424,6.048463595710427,418.93361528761955,4.164455284137761e-93,4.830631478072842e-92,,Noncoding RNA  putative,0
404,KS17gene_2105a,Tb927.8.7760,-0.2631169128428822,2.957254727186571,3.320956412618898,0.06840202544147644,0.07952677518027274,increase,hypothetical protein  conserved,0
405,KS17gene_2107a,Tb927.8.7770,0.07961730868820333,4.851556674010528,1.1462841557492212,0.28432835901399595,0.3093807615588998,,aldehyde dehydrogenase family  putative,0
406,KS17gene_2109a,Tb927.8.7790,1.7766136267466346,3.669348918508086,127.75104547507496,1.2724341920855664e-29,3.9232925155015064e-29,,zinc finger domain  LSD1 subclass  putative,0
407,KS17gene_2111a,Tb927.8.7800,-0.7312884703339415,5.515145224707243,130.42569262018776,3.306822595603359e-30,1.0360840128923443e-29,,hypothetical protein  conserved,0
408,KS17gene_2117a,Tb927.8.7840,1.43691412215091,3.215266782110849,108.1014997569806,2.553602212069307e-25,7.070282999541805e-25,,dynein heavy chain  cytosolic  putative,0
409,KS17gene_2120a,Tb927.8.7860,2.2416226513929414,4.732312254060219,365.6864615638161,1.6270460158145899e-81,1.4978144963293163e-80,,receptor-type adenylate cyclase GRESAG 4  putative,0
410,KS17gene_2123a,Tb927.8.7950,2.4732682003550033,2.2640174850561308,157.53873127322467,3.9032937782299296e-36,1.4228557366375665e-35,,Flagellar Member 4,0
411,KS17gene_2126a,Tb927.8.7960,2.0588224904148165,2.442042967579311,140.7108619931931,1.8610899752829356e-32,6.189043332667147e-32,,hypothetical protein,0
412,KS17gene_2129a,Tb927.8.7980,-1.762680095502552,3.298290515692725,87.74974806736893,7.428238840686475e-21,1.8203691023796665e-20,,Pyrophosphate-energized vacuolar membrane proton pump 2  putative,0
413,KS17gene_2136a,Tb927.8.8040,2.136825532917992,4.835429164129088,359.62964117387367,3.3902259384420825e-80,3.043669509179114e-79,,kinetoplastid-specific phospho-protein phosphatase  putative,0
414,KS17gene_2139a,Tb927.8.8060,1.3867994730838473,2.271498915187987,81.51607112132433,1.7384214649779803e-19,4.0927871319994406e-19,,UDP-Gal or UDP-GlcNAc-dependent glycosyltransferase (pseudogene)  putative,0
415,KS17gene_2143a,Tb927.8.8120,2.566559193298371,2.556723778508563,230.05913454775205,5.786904740105422e-52,3.0094458633722205e-51,,hypothetical protein  conserved,0
416,KS17gene_2145a,Tb927.8.8130,-0.8998608428611305,1.7831969696625434,31.897592821900446,1.6251843280954243e-08,2.6981456380497005e-08,,hypothetical protein  conserved,0
417,KS17gene_2148a,Tb927.8.8150,0.3885036341648507,5.461996065830531,54.602675488032794,1.4753464369776931e-13,2.90751200262921e-13,,C2 domain containing protein  putative,0
418,KS17gene_2151a,Tb927.8.8170,1.8318158174265602,5.722130111282563,705.3471927440889,2.055550841190913e-155,6.681721584928623e-154,,RNA editing mediator complex protein 5,0
419,KS17gene_2158a,Tb927.8.8240,1.873242404618426,2.6415937691213975,190.16760868543233,2.922441123498267e-43,1.2510843925602633e-42,,amino acid transporter  putative,0
420,KS17gene_2161a,Tb927.8.8280,1.603330994078578,5.42131639399248,470.1715516277283,2.940612808872821e-104,4.0764965801433024e-103,,hypothetical protein  conserved,0
421,KS17gene_2165a,Tb927.8.8300,-0.5705937232336665,4.561346665182713,50.88076306455149,9.81508332948202e-13,1.8843893859996707e-12,,amino acid transporter  putative,0
422,KS17gene_2169a,Tb927.8.8330,0.33817421429446465,3.220858252985843,5.505454076859268,0.01895725747194638,0.023126185890201174,,cysteine peptidase  putative,0
423,KS17gene_2171a,Tb927.8.8340,-0.502432247777242,4.363590765920381,32.64089333014856,1.1085760780164031e-08,1.85264930187353e-08,,CRAL/TRIO domain containing protein  putative,0
424,KS17gene_2175a,Tb927.8.8360,0.8335722404234605,4.688778400366053,126.70734402715382,2.152913577741991e-29,6.603513663616433e-29,,receptor-type adenylate cyclase GRESAG 4  putative,0
425,KS17gene_2176a,Tb927.9.720,0.8031233319829372,3.7857411262154415,64.08847289941428,1.189555020189027e-15,2.503394550598726e-15,,hypothetical protein  conserved,0
426,KS17gene_2177a,Tb927.9.740,0.9244894775867382,2.7138755919404542,25.515012970719134,4.389539834977223e-07,6.884979840995889e-07,,hypothetical protein  conserved,0
427,KS17gene_2181a,Tb927.9.3290,1.480888081723113,5.719955725240501,720.545923192815,1.0184726614130495e-158,3.512488642044029e-157,,4F5 protein family  putative,0
428,KS17gene_2189a,Tb927.9.3400,1.454784124382029,6.464500118810353,563.780920902142,1.265162936394298e-124,2.453964872512397e-123,,endo-beta-N-acetylglucosaminidase  putative,0
429,KS17gene_2197a,Tb927.9.3530,-0.7241099217008611,3.530638504438031,54.39448615422652,1.6402245228699462e-13,3.2297416450885726e-13,decrease,U6 snRNA-associated Sm-like protein LSm6p,0
430,KS17gene_2208a,Tb927.9.3800,-0.5501164066293608,6.437230782261367,103.17114752840028,3.074106278242422e-24,8.276439979883445e-24,,kinetoplastid kinetochore protein 18,0
431,KS17gene_2219a,Tb927.9.4190,-0.9126208129775023,3.630571774170139,85.86172233092564,1.9296810728268794e-20,4.6738078742329694e-20,,fatty acyl CoA syntetase 1,0
432,KS17gene_2222a,Tb927.9.4200,0.505896837802552,5.797169017100951,74.24518216718194,6.899299516159041e-18,1.5497393988640007e-17,,fatty acyl CoA synthetase 2,0
433,KS17gene_2244a,Tb927.9.4660,-1.3615452332140068,3.0891874854347936,160.74296325402005,7.786137946628894e-37,2.8919356597145405e-36,,hypothetical protein  conserved,0
434,KS17gene_2250a,Tb927.9.4810,0.48817837932587277,4.415311678942666,28.131557599851956,1.1334257137328839e-07,1.8183162686842498e-07,,hypothetical protein  conserved,0
435,KS17gene_2255a,Tb927.9.4900,-0.1772923382702551,4.56739955225011,7.263482879492871,0.007037068783967606,0.00886293333974365,,condensin subunit 1  putative,0
436,KS17gene_2268a,Tb927.9.5190,3.383063172837902,4.5787414129645585,1168.7196252960862,3.8324103734952305e-256,5.890248117524191e-254,,proliferative cell nuclear antigen (PCNA)  putative,0
437,KS17gene_2274a,Tb927.9.5260,-1.6617667739491528,0.8166747053212903,97.99944669736807,4.184994813251478e-23,1.0912009341577708e-22,increase,ERAD-associated E3 ubiquitin-protein ligase HRD1  putative,0
438,KS17gene_2283a,Tb927.9.5440,-1.105460968099135,3.0482470889562747,91.1565594781618,1.3274266686547055e-21,3.332708290976125e-21,,actin  putative,0
439,KS17gene_2289a,Tb927.9.5590,-2.543855254598153,4.2217865851362175,509.3451868661749,8.80406886068224e-113,1.434211217627268e-111,,DNA topoisomerase ii,0
440,KS17gene_2300a,Tb927.9.5880,-1.1247642857570448,5.905047560272186,352.01598861020244,1.5421729298074015e-78,1.3394548665526201e-77,,pre-mRNA splicing factor  putative,0
441,KS17gene_2304a,Tb927.9.5960,-1.6099948285672725,5.02451635474658,352.11380835613846,1.4683574537305154e-78,1.2761262689458813e-77,,succinate dehydrogenase iron-sulfur subunit  putative,0
442,KS17gene_2313a,Tb927.9.6150,-1.5216992704681715,3.052436286878438,226.91672887409436,2.803960886708137e-51,1.438606928086105e-50,,protein phosphatase 2A regulatory subunit  putative,0
443,KS17gene_2317a,Tb927.9.6250,1.0601084303477635,4.3021676874540935,138.86897005431203,4.7049041656406004e-32,1.5471475558641416e-31,,arginine kinase,0
444,KS17gene_2332a,Tb927.9.6510,0.6182082762565813,3.4875673723124696,25.55557152736867,4.298231180931685e-07,6.747750516084604e-07,,Mitochondrial SSU ribosomal protein  putative,0
445,KS17gene_2335a,Tb927.9.6530,0.8967822856884532,2.6890573661317183,18.79980658348868,1.4518184739438659e-05,2.1244658203007623e-05,,hypothetical protein,0
446,KS17gene_2336a,Tb927.9.6560,-1.3785962974558195,4.369543695616649,190.3806046391994,2.6257519637358143e-43,1.1250949323401338e-42,,NAK family pseudokinase  putative,0
447,KS17gene_2338a,Tb927.9.6580,-0.6252605841362505,5.959611540786263,45.26553103436579,1.7205071063832832e-11,3.166467588736122e-11,,hypothetical protein  conserved,0
448,KS17gene_2341a,Tb927.9.6650,0.05565897939383605,5.0397326671428635,0.5248203664578046,0.4687926627441749,0.49534660373655903,,tRNA synthetases class II (A)/Threonyl and Alanyl tRNA synthetase second additional domain containing protein  putative,0
449,KS17gene_2345a,Tb927.9.6710,0.1947946216530092,6.363830999756443,10.9520405454925,0.0009350058926908857,0.0012451481750470072,,kynurenine 3-monooxygenase  putative,0
450,KS17gene_2349a,Tb927.9.6760,1.046892489027962,5.7549850030016865,137.0184590748248,1.1946932782286834e-31,3.8932848476961473e-31,,hypothetical protein  conserved,0
451,KS17gene_2353a,Tb927.9.6855,1.797522535915704,5.867623145622445,917.4204271849229,1.6027625982089046e-201,1.1445991484178743e-199,,hypothetical protein,0
452,KS17gene_2363a,Tb927.9.7020,-0.13345639381022345,4.2455203371776,2.472077253170278,0.11588468160752952,0.13197562805496676,,hypothetical protein  conserved,0
453,KS17gene_2371a,Tb927.9.7110,1.656797958076297,6.2188456193404535,805.0454780015991,4.316061901156214e-177,2.0208316318658566e-175,decrease,GRAM domain containing protein  putative,1
454,KS17gene_2374a,Tb927.9.7150,0.29034993652771923,4.260638985117261,11.663290198580004,0.0006374550217056368,0.0008584394292302576,,RNA pseudouridylate synthase protein  putative,0
455,KS17gene_2385a,Tb927.9.7270,-0.445864651199151,5.456363453820734,38.055956482507476,6.874452394751136e-10,1.2002069003800601e-09,,hypothetical protein,0
456,KS17gene_2395a,Tb927.9.11350,1.9864272750429275,5.8452147081489425,1079.3033595711538,1.0404474738100933e-236,1.2158617586508033e-234,,hypothetical protein  conserved,0
457,KS17gene_2401a,Tb927.9.11500,1.1961598937834967,5.178532481162703,280.06774180023496,7.258285264499509e-63,4.67146807646896e-62,,anaphase-promoting complex subunit 2,0
458,KS17gene_2408a,Tb927.9.11600,-0.220144612877945,4.686665547800526,9.680780155262266,0.0018620554833688008,0.002436334277304973,,glycosomal membrane protein,0
459,KS17gene_2410a,Tb927.9.11660,0.18927019963244762,3.9851473042088714,5.8827067565430635,0.015290298263685973,0.018775928566957853,,NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit  putative,0
460,KS17gene_2425a,Tb927.9.11870,1.9638771709507898,5.930658005235142,824.4230022759442,2.6433793434820835e-181,1.3542530404650964e-179,,zinc finger protein  putative,0
461,KS17gene_2431a,Tb927.9.11930,-0.25154180632428513,3.437752347465409,3.4351950487344904,0.0638210488227329,0.07435972563887963,,DNA-repair protein  putative,0
462,KS17gene_2435a,Tb927.9.11960,-1.0886444137254339,6.199657321706334,194.51871227453395,3.2813534701774987e-44,1.4351480998549282e-43,,hypothetical protein  conserved,0
463,KS17gene_2440a,Tb927.9.12030,0.04982808600742016,3.466433012591236,0.24554463146838668,0.6202298600556823,0.6435317156726846,,hypothetical protein  conserved,0
464,KS17gene_2449a,Tb927.9.12140,-1.1165539011295673,3.004982871308226,136.43826050286464,1.600123049744301e-31,5.191771437215332e-31,,mitochondrial carrier protein,0
465,KS17gene_2452a,Tb927.9.12170,-0.5075986167273365,3.1250848577629053,18.28169701307194,1.9052900575687655e-05,2.7722578116919472e-05,,leucine-rich repeat protein (LRRP)  putative,0
466,KS17gene_2454a,Tb927.9.12200,-0.9663984021833592,7.1965421521400685,73.79524909167031,8.66549134787104e-18,1.9381532372492327e-17,,60S ribosomal subunit protein L31  putative,0
467,KS17gene_2460a,Tb927.9.12310,-0.8103443597719561,1.5604124512913484,39.940906753814836,2.617633388737745e-10,4.628981505346637e-10,,hypothetical protein  conserved,0
468,KS17gene_2466a,Tb927.9.12360,-0.49617101364206784,2.8967714826434805,11.990963493267207,0.0005345914333780968,0.0007226004079883653,,RNA-binding protein  putative,0
469,KS17gene_2473a,Tb927.9.12470,-0.26154051329726835,3.4755210796350267,5.68513854589218,0.017109188570357543,0.020934919209489065,,inositol polyphosphate multikinase,0
470,KS17gene_2475a,Tb927.9.12480,1.1536405810239871,5.27662123414256,362.94953218428634,6.417102624346734e-81,5.831480148345939e-80,,dynein light chain type 1  putative,0
471,KS17gene_2479a,Tb927.9.12530,-0.16494260458708163,2.8267437507904902,1.539497404087065,0.21469263105467892,0.23711269258089196,,DnaJ domain containing protein  putative,0
472,KS17gene_2484a,Tb927.9.12700,-0.41314692932916475,4.1662965711688305,18.833242681845228,1.4265891749889627e-05,2.0881957488968874e-05,,phospholipase A1  putative,0
473,KS17gene_2486a,Tb927.9.12710,-0.5386544225130097,3.7254561062471234,37.43103621737211,9.47030461464013e-10,1.6448852383123873e-09,,hypothetical protein  conserved,0
474,KS17gene_2491a,Tb927.9.12750,1.3184359503201253,4.3780651610831995,254.09972567760408,3.3165836414864723e-57,1.9188417631186055e-56,,hypothetical protein  conserved,0
475,KS17gene_2495a,Tb927.9.12790,-0.57897226167365,3.9193125186550177,40.45020480086711,2.0169130700784918e-10,3.5810083891147504e-10,,dolichol kinase  putative,0
476,KS17gene_2511a,Tb927.9.12980,-0.869793445870963,3.4263241333121295,64.1530757237087,1.1511814289360908e-15,2.4237202806962958e-15,,Alpha/beta hydrolase family  putative,0
477,KS17gene_2517a,Tb927.9.13030,2.2188173916234915,1.3030779238319916,129.32622705987808,5.7539728046443364e-30,1.7924911975693085e-29,,QA-SNARE protein putative,0
478,KS17gene_2519a,Tb927.9.13040,-0.3555905145273649,4.320095849241846,21.569927758687136,3.41159324887358e-06,5.152737506843881e-06,,hypothetical protein  conserved,0
479,KS17gene_2525a,Tb927.9.13100,-0.27194817969546314,7.168308165907645,11.882015047062989,0.0005667858761612935,0.000765093297271665,,ankyrin repeat protein  putative,0
480,KS17gene_2537a,Tb927.9.14570,1.6082007816092456,6.980313955748886,656.0953829425274,1.0555891779206379e-144,2.8162322595844946e-143,,leucine-rich repeat protein (LRRP)  putative,0
481,KS17gene_2542a,Tb927.9.14600,0.7734307157765565,5.69976486653812,101.32620368373117,7.801685557922391e-24,2.0763379218713083e-23,,iron/ascorbate oxidoreductase family protein  putative,0
482,KS17gene_6551a,Tb927.9.14850,0.5453559091866567,6.044488613470357,29.58190117475214,5.360312237546892e-08,8.702045354639845e-08,,SL RNA,0
483,KS17gene_2550a,Tb927.9.14990,1.8625206221399526,6.040357003758281,1269.592677785406,4.583733299019286e-278,1.0127185757520735e-275,,hypothetical protein  conserved,0
484,KS17gene_2554a,Tb927.9.15020,1.0577033057393148,5.923030043080643,389.4441146529154,1.0936903791004866e-86,1.1165907552693776e-85,,hypothetical protein  conserved,0
485,KS17gene_2561a,Tb927.9.15080,-1.7890479291876,4.638521579440892,430.66709099829455,1.1633114542105503e-95,1.4119505547242216e-94,,hypothetical protein  conserved,0
486,KS17gene_2567a,Tb927.9.15230,1.5075598618137374,5.268498259229472,543.5499192390544,3.185368690157501e-120,5.849495231016502e-119,,hypothetical protein  conserved,0
487,KS17gene_2577a,Tb927.9.15470,-0.5523834769215247,5.77573053732267,61.28487540142041,4.938595924421729e-15,1.0184350734212345e-14,,kinesin  putative,0
488,KS17gene_2580a,Tb927.9.15490,-0.22026781217997446,4.401498625202364,6.989001809865469,0.008201207829013912,0.010278769606652785,,ADP-ribosylation factor GTPase activating protein  putative,0
489,KS17gene_2589a,Tb927.10.150,0.7216305249072404,4.152309920432824,84.03943258879136,4.8500391083391187e-20,1.1609878617219422e-19,,hypothetical protein  conserved,0
490,KS17gene_2611a,Tb927.10.360,-1.2240357770165142,2.8468766934247123,75.88829190867034,3.001746104578739e-18,6.820615445724468e-18,,hypothetical protein  conserved,0
491,KS17gene_2619a,Tb927.10.460,-1.315310179142568,2.6439607896292743,146.27646982418483,1.1295386616156418e-33,3.894580998596727e-33,,NIMA-related protein kinase,0
492,KS17gene_2621a,Tb927.10.480,0.12617538615295484,2.187694406001556,0.7639307049324415,0.38210121105060263,0.4088159143655812,,hypothetical protein  conserved,0
493,KS17gene_2622a,Tb927.10.520,-1.3025003988579542,3.28207465099016,102.82539127052866,3.660280159846124e-24,9.830268083613331e-24,,Mitochondrial ATP synthase subunit  putative,0
494,KS17gene_2624a,Tb927.10.550,-1.2081701261262427,6.0183068969104685,267.4495128169604,4.0811863250432993e-60,2.4917087494003563e-59,decrease,hypothetical protein  conserved,0
495,KS17gene_2628a,Tb927.10.630,-0.25382453594638044,4.012545653405397,5.368722908072284,0.020500982312343922,0.02493195922392217,,hypothetical protein  conserved,0
496,KS17gene_2637a,Tb927.10.740,1.5106410182073031,3.9633865627722855,91.21014462994515,1.2919619340424333e-21,3.2465508703323275e-21,,structural maintenance of chromosome 4  putative,0
497,KS17gene_2639a,Tb927.10.760,-0.6062684087113873,3.3780429901405893,32.19325559244999,1.3957441541180418e-08,2.3213152598481663e-08,,hypothetical protein  conserved,0
498,KS17gene_2665a,Tb927.10.1830,-0.639426562697875,4.668093813844187,73.74648369148917,8.882236989049117e-18,1.986003020638117e-17,,syntaxin  putative,0
499,KS17gene_2669a,Tb10.NT.18,1.6196300659974214,5.528581232330236,790.7188039371812,5.6230878713613045e-174,2.5161538766154697e-172,,Noncoding RNA  putative,0
500,KS17gene_2688a,Tb927.10.2200,-0.34529229608133555,3.0217000943053858,9.680572763954782,0.0018622656750767056,0.002436363941587812,,hypothetical protein  conserved,0
501,KS17gene_2690a,Tb927.10.2220,-0.9038270947347654,4.966718587387755,111.39991888031903,4.836129535493976e-26,1.3627515271399925e-25,,PIWI-like protein,0
502,KS17gene_2695a,Tb927.10.2280,0.8197029364441025,5.0466569226827955,189.52816965433234,4.030157980769922e-43,1.7206048867175936e-42,,hypothetical protein  conserved,0
503,KS17gene_2707a,Tb927.10.2460,0.9785751197720159,4.636332671980858,182.68463131686428,1.256839428151225e-41,5.182767429005051e-41,,DnaJ domain containing protein  putative,0
504,KS17gene_2711a,Tb927.10.2480,0.8528851510807997,5.132728486417669,151.10142193495142,9.959115925882384e-35,3.5196675629086953e-34,,hypothetical protein  conserved,0
505,KS17gene_2714a,Tb927.10.2500,2.038815806783059,5.766778047167016,815.6750101013804,2.108981221154081e-179,1.031868320661547e-177,,hypothetical protein  conserved,0
506,KS17gene_2718a,Tb927.10.2540,-1.9807224487561057,5.110874879373726,755.3289512186744,2.7842045869963935e-166,1.1058610353968822e-164,,adenylate kinase  putative,0
507,KS17gene_2723a,Tb927.10.2570,-1.1973195563481358,4.487105577879154,232.10730759100997,2.069106526574438e-52,1.084000232892277e-51,,lysosomal alpha-mannosidase precursor  putative,0
508,KS17gene_2729a,Tb927.10.2630,1.5054284591420808,5.034550616335962,536.5646287049016,1.0538884982117862e-118,1.8839422711396533e-117,,Regulator of Vps4 activity in the MVB pathway  putative,0
509,KS17gene_2733a,Tb927.10.2660,0.3659261818491918,2.514820944353892,7.657222815738649,0.005654547957018142,0.007168950785639427,,hypothetical protein  conserved,0
510,KS17gene_2741a,Tb927.10.2750,1.9940725650909341,4.990295518018206,783.3746609867856,2.2220631941791285e-172,9.72754599557055e-171,,deoxyhypusine synthase,0
511,KS17gene_2755a,Tb927.10.2920,-0.792956812125795,5.215086544058539,194.66926089824287,3.0422540926734125e-44,1.3322227584515965e-43,,SUMO-interacting motif-containing protein,0
512,KS17gene_2757a,Tb927.10.2940,0.7197955135935731,4.713398227573754,85.40682166925467,2.428812493966171e-20,5.865654767665527e-20,,Soluble NSF attachment protein  SNAP  putative,0
513,KS17gene_2761a,Tb927.10.2970,-0.8356652474718422,5.060974819632053,50.47755401856723,1.2053553361693675e-12,2.3069470023598884e-12,,hypothetical protein  conserved,0
514,KS17gene_2776a,Tb927.10.3200,2.296103197838209,4.1549806184443066,114.78817660330978,8.756917549449344e-27,2.5136584277144484e-26,,U2 splicing auxiliary factor  putative,0
515,KS17gene_2778a,Tb927.10.3210,-0.007485145516478349,6.370757925901735,0.001803235887706478,0.9661283911368348,0.9701076161535892,,delta-1-pyrroline-5-carboxylate dehydrogenase  putative,0
516,KS17gene_2782a,Tb927.10.3250,1.0833746115461034,4.797102076980254,131.78362897932888,1.668486430677294e-30,5.2732226485867096e-30,,Mitochondrial SSU ribosomal protein  putative,0
517,KS17gene_2784a,Tb927.10.3270,-1.4511505190858833,4.356874351279852,205.63088550445417,1.2334726339903816e-46,5.725969482804988e-46,,hypothetical protein  conserved,0
518,KS17gene_2801a,Tb927.10.3520,1.0214040627334422,5.283024128740581,210.8493580313151,8.965235412174504e-48,4.2482717402194205e-47,,protease regulatory ATPase subunit 4,0
